record_id,split,country,conference_date,target,label,text,detected_language
seg_00483,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Der Impfstoff ist empfohlen. AstraZeneca für die 18 bis 64 jährigen, deswegen gehen alle Länder können jetzt übergehen in diesen Tagen denke ich wird das bei allen Ländern der Fall sein von prio Gruppe 1, 18 bis 64 jährige, auch in die Priorisierungsgruppe 2, das sind weiterhin Beschäftigte im Gesundheitswesen. E",de
seg_00484,train,DE,2021-02-19,citizens,implicit blame avoidance,"Mein Eindruck ist, dass es hinreichend viele in Deutschland gibt, die dieses Angebot auch gerne sich zu schützen wahrnehmen werden",de
seg_00485,train,DE,2021-02-19,experts,implicit blame avoidance,"tzte Frage war ja die Frage, ob man wechseln soll zwischen erst und Zweitimpfung den Impfstoff. Das empfiehlt die Ständige Impfkommission ausdrücklich nicht, vor allem, weil es dazu keine Studiendaten bisher gibt. Deswegen werden wir erste und Zweitimpfung eben mit demselben Impfstoff mit dem gleichen Impfstoff auch weiterempfehlen und unbedingt vorsehen.",de
seg_00486,train,DE,2021-02-19,subnational level,implicit blame avoidance,"wissen Sie, es gibt jetzt so eine Zeitverzögerung am Anfang, weil die Länder natürlich erstmal die Infrastruktur aufbauen mussten, um jetzt auch AstraZeneca und anderes in die Verimpfung zu bringen",de
seg_00487,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Wenn ich nur hinzufügen darf, den ersten Teil der Frage, es wird ja regional gesteuert, natürlich, wenn in einer Region alle Ärztinnen und Ärzte geimpft sind oder alle Pflegekräfte, dann wird regional natürlich die nächste Priorisierungsgruppe angegangen, nämlich Polizistinnen, Polizisten oder andere Bereiche des Gesundheitswesens, das können wir ja nicht zentral bundeseinheitlich machen, weil dafür ist die Demografie, die Situation, die Lage zu unterschiedlich, sondern die Länder machen das auch so. Lage angepasst regional. Wenn man in einer Region allen der Priorisierungsgruppe 1 das Angebot gemacht hat, dann kommt natürlich sozusagen fließender Übergang, auch die nächste Gruppe dran. Da wartet man jetzt nicht bis in jeder Region in Deutschland sozusagen die Situation erreichen, das passiert ja faktisch auch jeden Tag.",de
seg_00488,train,DE,2021-02-19,subnational level,implicit blame avoidance,"Also zu der Frage, dass es nicht auch vor allem in den ersten Tagen lokal und situationsbedingt auch zu Engpässen kommen kann, weil wenn alle gleichzeitig an einem bestimmten Ort möglicherweise das in Anspruch nehmen wollen, kann ich das nicht ausschließen. Das will ich gleich fürs Erwartungsmanagement vorneweg sagen.",de
seg_00489,test,DE,2021-02-19,citizens,implicit blame avoidance,"so zu der Frage, dass es nicht auch vor allem in den ersten Tagen lokal und situationsbedingt auch zu Engpässen kommen kann, weil wenn alle gleichzeitig an einem bestimmten Ort möglicherweise das in Anspruch nehmen wollen, kann ich das nicht ausschließen.",de
seg_00490,train,DE,2021-02-19,citizens,explicit blame shifting,"ch weiß auch nicht, das ist ja eine Frage der Bereitschaft, ist ja keine Verpflichtung, sich testen zu lassen, es ist ein Angebot. Die Erfahrungen, die wir sehen in anderen Bereichen ist auch in anderen oder bei den Lehrerinnen und Lehrern haben die oder Bayern hat ja im Übrigen fällt mir gerade ein auch die Erfahrung durchaus mit einem Testangebot für alle ja schon in den letzten Wochen schon gemacht. Vielleicht doch 2 Sätze noch zu sagen, wie das angenommen wird, weil 100% nehmens Erfahrungsgemäß nicht an. Es nehmen eine große Zahl an. Es nehmen einige auch sehr regelmäßig an, aber Sie müssen ja sehen, die Testprozedur an sich ist ja keine Angenehme bei den Schnelltests, so dass das eben unterschiedliche Bereitschaft geben wird also, wenn jeder jeden Tag das Macht. Dann wird es ohne Zweifel Engpässe geben, das kann ich sicher sagen, aber das ist, denke ich, nicht das, was zu erwarten ist.",de
seg_00491,test,DE,2021-02-19,subnational level,implicit blame avoidance,"Die Erfahrungen, die wir sehen in anderen Bereichen ist auch in anderen oder bei den Lehrerinnen und Lehrern haben die oder Bayern hat ja im Übrigen fällt mir gerade ein auch die Erfahrung durchaus mit einem Testangebot für alle ja schon in den letzten Wochen schon gemacht",de
seg_00492,train,DE,2021-02-19,subnational level,implicit blame avoidance,"aber die Länder sie müssen sehen die Teststrategien für Kitas und Schulen werden ja von den Ländern gemacht und umgesetzt und dort sind ja viele Länder tatsächlich jetzt schon dabei, sofort nach Zulassung solche Selbsttests dann auch in ihre Kita und Schulteststrategien einzubauen.",de
seg_00493,train,DE,2021-02-19,subnational level,implicit blame avoidance,"aber die Länder sie müssen sehen die Teststrategien für Kitas und Schulen werden ja von den Ländern gemacht und umgesetzt und dort sind ja viele Länder tatsächlich jetzt schon dabei, sofort nach Zulassung solche Selbsttests dann auch in ihre Kita und Schulteststrategien einzubauen.",de
seg_00494,test,DE,2021-02-19,subnational level,implicit blame avoidance,"Also wenn wir das jetzt mit den Kolleginnen und Kollegen in den Ländern besprechen, jetzt sehr zeitnah und dort, was sich ja abzeichnet, ein relativ großer Konsens ist, dann werden wir die Verordnung zügig ändern können, und dann müssen die Länder, da sind wir wieder bei der Frage von gerade, also der Abfolge.",de
seg_00495,train,DE,2021-02-19,subnational level,explicit blame shifting,"dann müssen die Länder nach ihrem Impffortschritt im Land entscheiden wann sie eben in den nächsten Wochen jeweils damit beginnen und beginnen können, weil die vorherige prioritäre Gruppe schon geimpft ist oder ein Impfangebot bekommen hat.",de
seg_00496,train,DE,2021-02-19,citizens,explicit blame shifting,"Also grundsätzlich ist vorgesehen, dass, wer sein Angebot nicht, also man kann ja entscheiden, ob man sich impfen lassen will oder nicht, aber wer jetzt zu diesem Zeitpunkt nicht will, mit dem angebotenen Impfstoff, der ist dann halt jetzt zu diesem Zeitpunkt auch kann nicht geimpft werden. Zu diesem Zeitpunkt, das heißt nicht zu einem späteren Zeitpunkt, wenn man natürlich in einer nach einer Woche sagt, man ist jetzt doch bereit, diesen Impfstoff zu nehmen, dann denke ich, wird das problemlos möglich sein, sich dann wieder auch anzumelden und einen Termin geben zu lassen",de
seg_00497,train,DE,2021-02-19,experts,implicit blame avoidance,"Und wir haben damals schon immer darauf hingewiesen, auch Herr Professor Wieler und ich, dass man immer den Gesamtkontext sehen muss und nicht nur eine Zahl.",de
seg_00498,train,DE,2021-02-19,,credit claiming,"Und wir haben damals schon immer darauf hingewiesen, auch Herr Professor Wieler und ich, dass man immer den Gesamtkontext sehen muss und nicht nur eine Zahl.",de
seg_00499,train,DE,2021-02-19,subnational level,implicit blame avoidance,Also wir haben ja in den ersten Bundesländern bereits seit dieser Woche beginnend Kita und Schule unter bestimmten Hygienebedingungen.,de
seg_00500,train,DE,2021-02-26,,credit claiming,2 Monate nach Beginn der Impfkampagne können wir erste Erfolge verzeichnen.,de
seg_00501,test,DE,2021-02-26,citizens,implicit blame avoidance,"Fast alle Bewohnerinnen und Bewohner von Alten und Pflegeheimen haben inzwischen ein erstes Impfangebot bekommen, viele sind auch schon zweitgeimpft und die allermeisten, und das ist das besonders ermutigende, haben dieses Angebot auch angenommen. Mehr als 40% der eingesetzten Impfdosen bisher wurden über 80 jährigen verabreicht, in einigen Bundesländern sind schon die Mehrheit der über 80 jährigen geimpft. Das zeigt Wirkung. Das Risiko, an Corona zu erkranken, hat sich für unsere höchstbetagten Bürgerinnen und Bürger deutlich reduziert.",de
seg_00502,train,DE,2021-02-26,,credit claiming,"Auch sonst gewinnt die Impfkampagne Anfahrt. Wir haben stand heute, also bis gestern Abend, 5,7 Millionen Impfungen in Deutschland, 4.5 Prozent der Bevölkerung sind geimpft mit einer Erstimpfung. Über 2% mit einer Zweitimpfung bereits, 160‘000 Impfungen am Tag in den letzten 2 Tagen, das waren die 2 Höchststände die wir bisher hatten. Bis Ende kommender Woche werden wir voraussichtlich insgesamt bis an die und über 11‘000‘000 Impfdosen an die Länder ausgeliefert haben.",de
seg_00503,train,DE,2021-02-26,subnational level,implicit blame avoidance,"Wir sehen absehbar, dass einige der Länder auch an Kapazitätsgrenzen kommen, es ist auch jetzt auf notwendig ist, zusätzliche Kapazitäten aufzubauen. Noch liegt zu viel Impfstoff im Kühlschrank, auch das muss Anfahrt weiter gewinnen. Einige Länder haben uns, haben mich daher gebeten, dass wir in der Impfverordnung ausdrücklich regeln, dass sie auch Arztpraxen beauftragen können. Das werden wir zeitnah ausdrücklich regeln und auch Vergütungen für die Ärzte vorsehen, das ist der erste Schritt, jetzt richtig auseinanderzuhalten. Der erste Schritt ist, die Länder können, wie es einige ja auch schon begonnen haben, in ihren Konzepten Arztpraxen beauftragen. Etwa bei Personen mit Vorerkrankungen Impfungen vorzunehmen. Das sind dann ausgewählte Praxen, onkologische Praxen zum Beispiel in einigen Bundesländern für Krebspatienten, der nächste Schritt, und auch der wird absehbar notwendig werden angesichts der steigenden Mengen ist es dann beides möglich, die Arztpraxen insgesamt regelhaft in die Impfkampagne mit einzubeziehen, wir sehen mit den steigenden Mengen, die wir erwarten dürfen, wenn wir jetzt auch die ersten, hoffentlich bald ersten Lieferdaten aller Hersteller haben auch für den April, können wir dann gut und besser abschätzen, wann der richtige Moment ist. Zusätzlich zu den impf Zentren der Länder dann auch die Arztpraxen mit einzubeziehen. Wir sind dafür konzeptionell natürlich schon im Gespräch in der Vorbereitung, das braucht ja dann auch eine Verordnung. Ergänzung als Grundlage dazu im Gespräch mit den Ländern, mit den Ärzten, mit den Apotheken und den Großhändlern",de
seg_00504,train,DE,2021-02-26,experts,implicit blame avoidance,"ls Bürgertest sowie in Tübingen Frau Doktor Federlein und das Team in Tübingen, das hier machen und wo ja gezeigt wird, gelebt wird, was Organisationskraft, Pragmatismus, Kreativität vor Ort eben dann für einen Unterschied auch machen können mit diesem Instrument der Schnelltest.",de
seg_00505,train,DE,2021-02-26,citizens,implicit blame avoidance,"Wichtig für beide Tests ist der Hinweis, sie geben Sicherheit, zusätzliche Sicherheit, aber keine hundertprozentige Sicherheit. Ein negativer Test bedeutet nicht, dass man dann nicht mehr vorsichtig sein muss und ein positiver Test ist nichts anderes als die Aufforderung, das Ergebnis noch einmal ärztlich zu überprüfen.",de
seg_00506,train,DE,2021-02-26,,credit claiming,"Wir haben dafür ein Verfahren aufgesetzt. Alles, was auch mich, was die, weil ich natürlich durch den Bundestag und durch die Kolleginnen und Kollegen auch viel dann direkt erhalten. Habe immer weitergeleitet an die Kolleginnen und Kollegen. Wir haben einen Beschaffungsstab eingerichtet, federführend durch unser Ministerium in der Bundesregierung und an unseren Betriebsführern, und es gab dann relativ bald ein sehr eingespieltes Verfahren wieder mit umzugehen ist.",de
seg_00507,train,DE,2021-02-26,experts,explicit blame shifting,Zu dem Teil kann sich Herr Professor Wieler was sagen.,de
seg_00508,train,DE,2021-02-26,subnational level,explicit blame shifting,"auch wenn ich die Zahlen heute morgen nehme, mein Eindruck, dass das vor allem auch was zu tun hat, sozusagen mit der Organisation, mit der Terminvergabe, bis das alles auch stärker angelaufen ist in vielen Bundesländern",de
seg_00509,train,DE,2021-02-26,citizens,explicit blame shifting,"es mag den einen oder anderen geben, der das Angebot nicht annimmt, wo wir unbedingt dazu raten. Dieser Impfstoff ist sicher und wirksam, er schützt, man schützt sich und andere.",de
seg_00510,train,DE,2021-02-26,citizens,explicit blame shifting,"also es gibt ausreichend Bürgerinnen und Bürger, da bin ich sehr sicher, die das Angebot auch in der Prio Gruppe 2 annehmen werden",de
seg_00511,train,DE,2021-02-26,subnational level,implicit blame avoidance,"Es muss jetzt nur, und das scheint mir im Moment eher das Thema zu sein, ankommen, das Angebot, und da sind wir auch im engen Austausch mit den Ländern,",de
seg_00512,train,DE,2021-02-26,experts,implicit blame avoidance,"die Zweitimpfung Astrazeneka ist empfohlen von der Ständigen Impfkommission zwischen 9 und 12 Wochen zu machen, es gibt Daten, ich glaube auch aus Schottland, aber auch aus anderen Bereichen, wo wir sehen, wo auch die STIKO ich gebeten habe, sich das noch mal anzuschauen, dass 12 Wochen zu einer höheren Wirksamkeit führt als 9.",de
seg_00513,test,DE,2021-02-26,subnational level,implicit blame avoidance,"Nicht wenige Länder bitten darum, und das werden wir auch möglich machen, dass wir ihnen ermöglichen, mit den Krankenkassen zu kooperieren.",de
seg_00514,train,DE,2021-02-26,subnational level,implicit blame avoidance,"Und natürlich ist der Weg dann in die Arztpraxen einer, wie gesagt, es gibt Bundesländer, die arbeiten schon zum Beispiel mit onkologischen Praxen zusammen, um in den Praxen Krebspatienten dann auch zu impfen, so dass es dort verschiedene Ansätze gibt.",de
seg_00515,train,DE,2021-02-26,,credit claiming,"Wir haben, ich hab ja auch am Mittwoch im Deutschen Bundestag noch mal deutlich gemacht, dass aus meiner, aus unserer Sicht diese Pandemie in ihrer ganzen Komplexität sich nicht auf eine Zahl reduzieren lässt. Ich erinnere noch sehr gut, wie wir vor einem Jahr etwa alle ja nicht einem Jahr, 10 Monaten über den R wert sehr intensiv diskutiert haben, und es macht zum Beispiel den Unterschied, ob sie 35 von unten erreichen oder von oben",de
seg_00516,train,DE,2021-02-26,experts,implicit blame avoidance,"das ist ja genau das was die Lageberichte des RKIs jeden Tag tun, sehr umfassend das Bild schildern im Gesundheitswesen über das Infektionsgeschehen und anderes mehr, aber die Inzidenzen sind immer ein guter Indikator hinzuschauen, also wann ist ein Moment, wo man sozusagen auch spätestens hingeschaut haben sollte.",de
seg_00517,train,DE,2021-02-26,experts,implicit blame avoidance,"Also es sind wichtige Indikatoren, wichtige Bezugspunkte, auch durchaus für die Frage von Maßnahmen, aber eben genauso wichtig ist es, das hat das Robert Koch Institut gesagt, das haben wir immer gesagt, das ganze Bild zu sehen und einzuordnen.",de
seg_00518,test,DE,2021-02-26,,credit claiming,"Wie gesagt, wir wähnten uns auf einem wirklich guten Weg. Wir waren ja auch auf einem wirklich guten Weg. Über 3-4 Wochen, die gesehen haben, wie die Inzidenz sinkt, das Infektionsgeschehen sinkt, die Belastung fürs Gesundheitswesen geringer wird, weniger aktive Fälle auf den Intensivstationen, wir Entspannung gesehen haben, die Positivrate bei den Tests runtergeht, also alle Indikatoren waren sehr sehr, sehr ermutigend dafür, dass das jetzt wahrscheinlich hätte so weitergehen können.",de
