record_id,split,country,conference_date,target,label,text,detected_language
seg_00256,train,CH,2021-09-08,citizens,shifting responsibility,"Dann haben wir fast alle, die noch nicht geimpft sind, die würden damit geimpft, ein erstes Mal dann ein zweiter Peak und dann haben wir eine völlig andere Situation. Ich meine als Gesellschaft vor Weihnachten und vor die kälteren Monate des Jahres, wir haben es in der Hand.",de
seg_00257,train,CH,2021-09-08,,credit claiming,"Alors sur l’action au niveau des écoles, vous frappez à la bonne porte, parce que j’ai vraiment je crois au début du mois de juillet pour qu’on mette tout en œuvre pour garantir un suivi précis dans les écoles avec le test, avec les accompagnements, je crois qu’on voit aujourd’hui que c’est une question extrêmement importante.",fr
seg_00258,train,CH,2021-09-08,citizens,shifting responsibility,"Encore un doublement des cas et on est vraiment dans une mauvaise situation, on a plus beaucoup de temps alors que les mois froids arrivent pour garder cette situation sous contrôle pour précisément ne plus devoir revenir à ce qu’on a pas du tout aimé faire, devoir empêcher les activités d’exister, fermer ces lieux, c’est ça qu’on a essayé d’éviter.",fr
seg_00259,train,CH,2021-09-08,citizens,blaming,alors qu’il reste quand même un potentiel de 3.5 millions de personnes dans notre pays où le virus peut circuler assez librement.,fr
seg_00260,test,CH,2021-09-08,citizens,blaming,"Si on a 30-40% de personnes qui veulent ni le vaccin ni les tests, alors je vous promets une pandémie qui va durer assez longtemps.",fr
seg_00261,test,CH,2021-09-08,,credit claiming,Ils ont été pendant longtemps gratuits d’ailleurs et vous aurez remarqué que nous ne sommes pas seuls à faire ce pas. J’ai constaté un peu par hasard d’ailleurs que tous les pays qui nous entourent ou presque tous je pense font également ce pas.,fr
seg_00262,test,CH,2021-09-08,citizens,blaming,était de se demander jusqu’à quand est-ce qu’on peut faire porter à l’ensemble de la collectivité des choix personnels qui sont de se faire tester régulièrement plutôt que de faire le vaccin.,fr
seg_00263,train,CH,2021-09-08,,credit claiming,"Le vaccin c’est une seule fois, ce n’est pas très cher et on a permis de faire ce pas.",fr
seg_00264,train,CH,2021-09-08,citizens,blaming,"da wir wissen, dass mehr als 90%, wenn wir 90% sagen, es ist noch sehr konservativ, es ist klar mehr als 90% der Leute, die auf die Intensivstation sind, das ist das Hauptproblem, das wir im Moment haben, sind sie nicht geimpft",de
seg_00265,train,CH,2021-09-08,citizens,shifting responsibility,"Das heisst, mit der Weiterführung der der Impfung, es wird wirklich uns helfen eine viel bessere Situation zu haben und allenfalls vielleicht auch früher als gedacht, diese Massnahme jetzt Zertifikat aufzuheben.",de
seg_00266,train,CH,2021-09-08,subnational level,explaining/sharing responsibility,"Et le problème là, nous sommes naturellement en étroit contact, ce n’est pas le Confédération qui gère les hôpitaux, ce n’est pas le rôle non plus de la Confédération. La Versorgung, l’approvisionnement en matière de lits d’hôpitaux et de soins, c’est la responsabilité politique des cantons, ensuite il y a une responsabilité particulière soit d’entreprises privées, soit d’entreprises qui sont gérées par les cantons, d’hôpitaux cantonaux, et ce qui nous préoccupe là évidemment, c’est de garantir que ce volet-là soit aussi bien surveillé, que ça se développe bien. J’ai encore eu l’occasion de m’adresser aux cantons à ce sujet, dans la rencontre que nous avons eue avec la GDK il y a 2 semaines maintenant, c’est un sujet constant",fr
seg_00267,test,CH,2021-09-08,subnational level,shifting responsibility,je crois qu’il appartient vraiment à ceux qui gère cet approvisionnement de garantir que ça fonctionne.,fr
seg_00268,test,CH,2021-09-08,,credit claiming,"On a vécu une situation en Suisse où on a suivi un cours assez libéral, assez ouvert, on a eu beaucoup moins de fermeture, beaucoup plus court, beaucoup moins de complications, de choses difficiles que dans les pays qui nous entourent.",fr
seg_00269,train,CH,2021-09-08,citizens,blaming,"Et maintenant que cette 4ème vague arrive, maintenant qu’on a un élément important de la solution avec la vaccination qui reste malgré tout encore trop peu de personnes qui vont faire ce pas",fr
seg_00270,train,CH,2021-09-08,citizens,praising,"il a remercié toutes celles et ceux qui se sont vaccinés, c’est aussi un acte solidaire pour que nous puissions comme société suisse sortir de cette pandémie",fr
seg_00271,train,CH,2021-09-08,citizens,shifting responsibility,"il faut aussi adresser un mot à celles et ceux qui n’ont pas encore fait ce pas, pour les encourager, que c’est un produit qui est sûr, qui est efficace, qui protège bien et qui va nous permettre de sortir de cette situation.",fr
seg_00272,train,CH,2021-09-08,subnational level,explaining/sharing responsibility,nous soutenons les cantons dans ce cadre en leur rappelant aussi quel est leur rôle.,fr
seg_00273,test,CH,2021-09-08,,credit claiming,"weil ich meine die Impfung und die Genesung innerhalb von einigen Monaten, die schützt gut",de
seg_00274,test,CH,2021-09-08,,credit claiming,"Es ist klar der Vorteil, das sind die Massnahmen wirklich aufgehoben",de
seg_00275,train,CH,2021-09-08,citizens,shifting responsibility,"Dann aber Ungeimpften werden sich vor allem unter Ungeimpften anstecken, mit einer gewissen kleinen Beteiligung von Geimpften oder Genesenen, wo es einfach vielleicht die Möglichkeit trotzdem gibt, dass man sich ansteckt, und das ist das Hauptproblem,",de
seg_00276,train,CH,2021-09-08,citizens,blaming,"das ist jetzt wirklich eine Pandemie, die läuft vor allem unter Ungeimpften und die auch andere betrifft, weil es zirkuliert im Moment sehr stark.",de
seg_00277,train,CH,2021-09-08,subnational level,explaining/sharing responsibility,"ich würde einfach nichts sagen zu die Möglichkeit, die die Kantone haben, einfach Veranstaltungen zu bewilligen oder gerade nicht zu bewilligen,",de
seg_00278,train,CH,2021-09-08,,credit claiming,"Aber ich glaube der 3G System, das wir haben, ist auch ein System, der gut funktionieren kann.",de
seg_00279,train,CH,2021-09-08,citizens,shifting responsibility,"Klar aber, dass je höher der Anteil der Getesteten ist, desto auch riskanter ist es, wenn plötzlich eine Person ansteckend wäre, in der Gruppe aber gerade generell mit 3G, wir müssen auch mit diesem Risiko auch leben können.",de
seg_00280,test,CH,2021-09-08,subnational level,explaining/sharing responsibility,"on a prévu maintenant de reprévoir, de remettre en place la collecte des données suite à la demande justement des cantons qui dans certains cas ont vu apparaître des foyers qu’ils n’ont pas pu retracer.",fr
seg_00281,train,CH,2021-09-08,,credit claiming,"ça c’est exactement le genre d’éléments que nous apportent la consultation, c’est des retours dans le fond avec des expériences précises où on a adapté le projet sur ce point.",fr
seg_00282,train,CH,2021-09-08,subnational level,explaining/sharing responsibility,"ça c’est exactement le genre d’éléments que nous apportent la consultation, c’est des retours dans le fond avec des expériences précises où on a adapté le projet sur ce point.",fr
seg_00283,train,CH,2021-09-08,subnational level,shifting responsibility,Vielleicht kann er dazu Herr Engelberger etwas sagen.,de
seg_00284,train,CH,2021-09-08,,credit claiming,"Ce qui me parait par contre extrêmement important et c’est un échange constant avec les cantons,",fr
seg_00285,test,CH,2021-09-08,subnational level,explaining/sharing responsibility,"Ce qui me parait par contre extrêmement important et c’est un échange constant avec les cantons,",fr
seg_00286,train,CH,2021-09-08,citizens,explaining/sharing responsibility,"c’est qu’on constate aujourd’hui que les possibilités de se vacciner dans des centres, ça ne suffit plus. Et ça on le sait depuis longtemps, il faut développer des alternatives. Je crois que Monsieur Engelberger l’a dit tout à l’heure, qu’il soit beaucoup plus décentralisé et qu’il aille beaucoup plus près des personnes qui seraient intéressées à se vacciner mais qui n’ont pas forcément envie de prendre un rendez-vous, un bus et puis d’aller dans un centre de vaccination",fr
seg_00287,train,CH,2021-09-08,citizens,shifting responsibility,"on doit naturellement pouvoir, chaque vaccination supplémentaire est naturellement un peu plus difficile à faire parce qu’il faut aller convaincre quelqu’un de plus, expliquer pourquoi c’est un pas important qu’il faut aujourd’hui faire.",fr
seg_00288,train,CH,2021-09-08,,credit claiming,"ich werde aber noch etwas sagen über die Benutzung des Zertifikats. Man hat den Eindruck, dass es überall kompliziert sei, überhaupt nicht, ist sehr einfach",de
seg_00289,train,CH,2021-09-08,,credit claiming,Wir haben in die Altersheime eine sehr hohe Durchimpfungsrate für Bewohnerinnen und Bewohner das wissen wir,de
seg_00290,train,CH,2021-09-08,subnational level,shifting responsibility,"zweitens, ich meine, es ist wie bei anderen Einrichtungen oder Institutionen wirklich eine Pflicht der Kantone, das vorzusehen.",de
seg_00291,train,CH,2021-09-08,citizens,blaming,Celle que nous menons maintenant vise à protéger notre système de santé alors que nous n’avons pas encore assez de personnes vaccinées pour que ce danger soit écarté,fr
seg_00292,train,CH,2021-09-08,citizens,praising,wo dieses Instrument schon mehr als 5 oder 6 Millionen Mal produziert worden ist.,de
seg_00293,test,CH,2021-09-08,,credit claiming,"die Entwicklung des Zertifikats ist wirklich eine Erfolgsgeschichte. Ich meine, wir waren in der Lage, das sehr rasch mit der notwendigen Stabilität, Qualität zu bringen.",de
seg_00294,train,CH,2021-11-03,,credit claiming,", je crois qu’on peut dire ici que c’est une bonne chose, parce que nous avons global de vaccination dans notre pays qui est haut si on considère ce qu’on attendait il y a encore une année",fr
seg_00295,train,CH,2021-11-03,citizens,shifting responsibility,"mais qui n’est malheureusent pas encore suffisant pour espérer sortir rapidement de la crise, pour espérer éviter une nouvelle vague, grosse vague d’infections et pour espérer pouvoir vraiment lever toutes les mesures sans mettre en danger le système de santé.",fr
seg_00296,train,CH,2021-11-03,citizens,blaming,"Actuellement, 75% des plus de 18 ans sont complètement vaccinés, alors c’est beaucoup mais ca n’est pas encore assez, d’autant plus que le nombre de vaccinations effectué chaque jour diminue et nous avons aussi un trend épidémiologique qui n’est pas très bon actuellement",fr
seg_00297,train,CH,2021-11-03,subnational level,explaining/sharing responsibility,"nous sommes donc convaincus avec les cantons, Confédération et cantons, quûn effort supplémentaire est nécessaire, un effort avant l’hiver, avant les mois qui nous attendent, froids d’hiver, passés plutôt en intérieur, et nous voyons aussi qu^’il faut faire ce pas",fr
seg_00298,train,CH,2021-11-03,subnational level,explaining/sharing responsibility,"pour financer différentes opérations avec des cantons, des communes, des associations, les partenaires sociaux, qui sont responsables de l’organisation,",fr
seg_00299,train,CH,2021-11-03,subnational level,explaining/sharing responsibility,les cantons ont jusqu’à ce soir pour soumettre leurs propositions et leurs offres,fr
seg_00300,train,CH,2021-11-03,subnational level,praising,"nous avons de très bons programmes qui ont déjà été reçus, bientôt d’une majorité de cantons,",fr
seg_00301,train,CH,2021-11-03,citizens,explaining/sharing responsibility,"pour permettre à celles et ceux qui hésiteraient encore de poser des questions, de se renseigner, de vraiment aborder toutes les questions qui seraient encore ouvertes sur les vaccins, sur les effets secondaires, sur les durées de protection, tout ce qu’on peut avoir encore comme question à ce sujet. Deuxième objectif, concerne vraiment le fait de faciliter l’accès à la vaccination pour les personnes qui par manque d’informations ou de temps ne sont pas encore vaccinées.",fr
seg_00302,train,CH,2021-11-03,citizens,shifting responsibility,"es lohnt sich, weil jede Impfung zählt je mehr Menschen geimpft sind desto mehr können wir die Intensivstationen in der Infektionswellen entlasten und nur diese eindrückliche Zahl mit 150 Impfungen kann eine Hospitalisierung auf der Intensivstation vermieden werden.",de
seg_00303,train,CH,2021-11-03,,credit claiming,"diese Impfwoche ist ein sehr gutes Angebot an alle, sich mit der Impfung auseinanderzusetzen",de
